,event_id,mCharge,mTime,TrueEv,initZen,initAz,dZen,dAz,mFreePath,batch_id,first_pulse_index,last_pulse_index,azimuth,zenith
15,2031015428,1.0305000005662441,126.66666666666667,55.0,0.28828463481814587,2.0187814555742887,0.012516600159611934,-0.011868075080683965,469.075363576197,624,31053803,31053902,4.328729940977156,1.6498556473367194
16,2029952992,0.9799418609675973,76.19883040935673,115.0,-0.6466594567318161,1.8910803468926989,0.00024387972607653918,0.0018290891384074675,397.2468795662795,624,20604752,20604923,3.778975106395917,1.3793446118476496
17,2029126282,0.8870588245637276,87.36686390532545,108.0,-0.7439022447787949,0.5580345210017388,0.00023568168834080618,0.011542892894738007,440.7029677329608,624,12142997,12143166,5.477997349766354,2.524095021462551
18,2029211151,1.1887500000496705,108.39495798319328,76.0,-0.6466594567318161,0.9560904807936169,0.017291655348601137,0.000419512914306017,455.816214905293,624,13005463,13005582,2.375668513340719,0.2587165417655436
19,2030794552,1.0362612654765446,116.47272727272727,57.0,1.7741005383389408,2.224692154130909,-0.014693821771390775,-0.005642949698339511,534.1774575244381,624,28640245,28640355,4.300150845903132,1.7294837243758043
20,2030687430,0.963957054666215,69.0925925925926,123.0,-1.7960267499792246,2.3218147934674374,-0.006087180903787995,-0.00030532444315357194,310.30099409014684,624,27589925,27590087,1.5730947890722191,1.239573050189564
21,2029775033,0.8840909074406978,115.80833333333334,63.0,-1.7311524857418714,2.1141462920038845,-0.01427834042603251,-0.012241882117693288,389.6158680963854,624,18922277,18922397,1.7310473692540476,2.3722314983357347
22,2028993426,0.9374999998509884,128.75757575757575,46.0,0.24810056130598437,2.5785607059298417,0.003135044875556169,-0.0016677362353669722,595.6601210116692,624,10860632,10860731,5.110338703285124,1.5571372457955739
23,2030485240,1.1166666742318716,134.74025974025975,28.0,0.6848901062440158,0.9414582358301253,0.01976224870407555,0.018949745767087002,584.7951209378608,624,25813375,25813452,2.7302739338626933,1.2131799698704149
24,2029935007,0.8786363626068289,218.03703703703704,18.0,0.01775163461797003,0.8924584504654764,0.0400327957427332,0.005760893928058798,580.1200018833907,624,20348458,20348512,0.7900796402283207,2.101372598189516
25,2030993107,0.9990625034086407,147.88679245283018,67.0,0.24810056130598437,2.830398052972912,0.00577276840172352,0.0004615917286058488,486.4184068824781,624,30798917,30799076,1.4361971139802714,1.696829655213107
26,2031101168,0.8871052629069278,107.6063829787234,55.0,2.8171328038855177,1.2960673974211385,0.000818838365025581,-0.005290245984031171,334.3854397869162,624,31908102,31908196,3.842229102093019,1.092002043746989
27,2030296415,0.9835106318301343,224.7391304347826,5.0,0.24810056130598437,2.896522527868713,0.04286932743302473,-0.042739528781838426,669.5161226457574,624,23881985,23882031,2.8247225495352155,2.2308350790735654
28,2028507232,0.9028846178776943,102.35922330097087,59.0,2.1795226047255625,2.633871540624732,-0.0039361365668604004,-0.017614594588728792,513.3159783430963,624,5822749,5822852,6.201834499894786,2.126913513882718
29,2031121159,1.051666667064031,249.02272727272728,11.0,0.24810056130598437,2.884779952047719,0.034681817659839916,-0.01822071488486701,646.7552366165341,624,32088046,32088090,3.575627947073372,1.940477377637509
30,2030725914,0.9587837837569348,124.03636363636363,62.0,1.5274280506197262,1.063595863581062,6.0557619525008536e-18,1.2616170734376778e-17,507.76188429760515,624,28044677,28044787,3.017116316010697,0.44826436944832965
31,2029073525,3.00413610358869,15.46574225122349,1157.0,-0.6466594567318161,1.3696952010694405,-0.0001912692629840649,-0.0004296728882646163,210.89235544696882,624,11696468,11697694,5.0046345948675794,1.5033096648311752
32,2029955395,0.9157894755664625,254.32432432432432,6.0,-1.473687497586691,0.9246426739551052,0.008711871686284706,0.029084952814048937,608.4504425776787,624,20644463,20644500,3.4776866174124357,1.260007322712563
33,2028333830,0.9516666657394833,233.3181818181818,16.0,2.2065832564578334,1.705350254416886,0.006259464801989265,-0.02418299830817928,477.14709083115696,624,3733134,3733178,5.26120622784309,3.067413537274654
34,2030902619,1.0326923090677995,173.5,35.0,2.493535767659279,0.8464775368903468,-0.02190340682916989,0.001713908809391233,548.7972851808535,624,29901697,29901761,6.2718729537346585,1.461579966634884
35,2028392936,0.9460526312652388,191.69642857142858,15.0,2.6028334799746364,0.8077179954722817,-0.042136680045146466,-0.0021717107902890576,620.6844639848358,624,4680510,4680566,4.606927518874363,1.3996430786697527
36,2030174980,0.9499999895691872,167.91525423728814,8.0,-2.027665945162675,2.237744625384188,-0.01586352906051306,-0.013193389164426967,752.9155820159209,624,22841763,22841822,1.5049839082777863,2.51398568949986
37,2028834415,1.0750000014901162,146.20289855072463,28.0,2.227266403706113,2.0982352935442385,-0.013031757195430323,0.00015955139057510299,529.7947714602955,624,9259648,9259717,5.441616186344867,2.8280422083467123
38,2029532286,0.8951492547544081,168.43939393939394,34.0,-0.6457440311880893,0.24826967115279125,0.01430306301294879,0.024540753179875845,520.4058944344513,624,16271563,16271629,3.8218609273224984,0.6625652976896351
39,2030261669,0.974193551367329,192.0655737704918,18.0,0.10236668236343809,2.20143229946969,0.04081324519515741,0.014129219737797743,574.3818590236027,624,23615606,23615667,2.2253642985554376,1.8824814983650195
40,2029773447,0.9860091794521437,124.54629629629629,59.0,2.934095380687255,0.7926913968430642,-0.0179629286776907,-0.0007616786712003486,457.98581097825223,624,18911904,18912012,5.70508100884939,2.215372416436433
41,2028170059,0.9705882379237343,239.78787878787878,7.0,1.065710098086682,1.0509515109203862,0.04291786695935392,-0.0012322191015116215,598.6819685371484,624,1976069,1976102,2.5002305969371954,1.1183241684595893
42,2028362957,0.8481092422950167,95.01694915254237,79.0,-2.5319890134956076,2.832603574109464,-0.008968656914482348,-0.0034483716986188455,383.5524424996634,624,4331066,4331184,4.266437351635059,0.20196156471736768
43,2028411364,0.8280769206010379,173.09375,20.0,-0.24317939744643602,0.9973010686416814,0.004926415727181374,0.007613290750619579,549.3630511812065,624,4886505,4886569,1.188396239576346,1.3523845973244755
44,2029670271,0.9219512252545938,170.17283950617283,19.0,0.6883628898909048,1.5894027828917,0.007930616923424953,-0.005613435194573476,607.0699994824361,624,17949064,17949145,0.18278417945475275,0.8169661117507752
45,2028780136,1.112878780021812,301.0,11.0,-1.8296850624917766,1.1571041056638731,0.027333793147611668,0.02038127111158059,520.941412888724,624,8623265,8623297,1.876597439678705,0.9921365630090928
46,2030938465,0.9394444515307744,280.54545454545456,8.0,2.8171328038855177,2.4999251355629735,-0.004870439179792781,-0.035112365766376004,722.390911132168,624,30163123,30163167,4.948997647879701,1.7682493163481983
47,2029370477,1.0195945984608419,255.61111111111111,5.0,-1.691960897276256,2.9046340961320625,0.034273521836870297,-0.04804853101239266,672.8208359461926,624,14705241,14705277,4.50847316432388,1.4411627856093336
48,2030727600,0.9372448975942573,222.33333333333334,12.0,1.8071578902488317,1.2134571497484183,-0.0325828852667166,-0.01098656163609009,624.9073534916329,624,28054077,28054125,4.02487125122021,1.2614411964472674
49,2030867584,1.0316037754967529,181.46153846153845,12.0,-1.2611913171415048,0.6459808282042351,-0.011015931293280774,-0.0005710241359123936,619.854538894781,624,29522264,29522316,0.6028066546424893,2.8720513017932388
50,2031136991,1.0142307739991407,192.40625,16.0,-1.165970737180024,2.888134166569237,0.004808074381354187,-0.031132062154390655,638.1825853069499,624,32220125,32220189,3.634098709746762,1.3975645331399302
51,2030320984,0.8894736774657902,265.7837837837838,14.0,0.03155747616171389,1.7554810318518528,0.02993998162338466,-0.023594918153859487,528.2457186227289,624,24061940,24061977,5.029633481748704,1.7278587987750151
52,2030743496,0.9967391266339067,203.3235294117647,17.0,-0.6457440311880893,2.926234428785239,0.022702552858043717,-0.03158615441367088,635.9117438729909,624,28180495,28180563,3.013396681484417,1.1032844466407512
53,2030321449,0.9059782629103764,128.52747252747253,18.0,1.0917177305924053,1.7368239783236061,-0.009324597067538144,-0.011922041477594219,605.6528516729368,624,24063998,24064089,0.416314268977492,0.23436450312112966
54,2030532966,1.1637500053271652,66.78616352201257,133.0,0.3678741436670134,2.14941167406878,0.0007722295559060217,0.0029702596435142677,291.31060281631966,624,26298741,26298900,2.7161315112654543,0.5703228276899746
55,2028568350,1.0166666691794115,121.56435643564356,39.0,2.8708075733449436,0.6171239494094459,-0.019939381191250317,0.0180075908022412,479.02015563952096,624,6457866,6457967,0.802147168077865,2.534544158434913
56,2029370936,1.0290697653626286,50.038910505836576,170.0,1.626607495316009,1.0800388876842668,0.004931891497594991,-0.0008608725522395871,376.6611815574017,624,14706892,14707149,4.106107762178396,1.4578838125220852
57,2028208829,4.945312426891178,144.87301587301587,32.0,1.3876647309211845,0.7765205985260593,-0.012993635136965618,-0.0012777184722076549,496.9728761593486,624,2329896,2329959,3.5512965458242745,2.06830984787534
58,2029015710,0.8680000030994415,226.48979591836735,14.0,-2.6236470890917367,2.30669677468601,-0.046036182559688214,-0.03309222465746961,562.3671509388702,624,11097315,11097364,1.4503709659095254,1.9300543383865407
59,2028899324,0.970312500372529,112.81052631578947,43.0,0.6883628898909048,0.8968123658860573,0.021221090034994172,0.00506485381628959,563.7694844153013,624,9807947,9808042,2.9482537308533314,1.9371170480230226
60,2028609141,0.9080769286705898,170.09375,22.0,1.8071578902488317,0.604085992784034,0.013626655934690386,0.023678309460431042,466.6922717698328,624,7078865,7078929,3.875617399912498,2.8107152413325256
61,2030506384,1.0059523854463819,160.80645161290323,27.0,-1.691960897276256,2.9480979427119456,-0.024744850867585506,-0.024454824843341095,578.3075267551105,624,26127774,26127836,5.796088364288182,0.42375438967378504
62,2030752688,0.9309701470296774,167.74242424242425,23.0,2.8171328038855177,0.8828112001498798,-0.01547130384706506,0.021803084747235718,608.7899955836391,624,28323997,28324063,6.134508837453563,1.4809664433289724
63,2029636745,0.9869565220306749,85.13661202185793,93.0,0.28828463481814587,1.6828374085414601,0.00299183098539402,-0.0016554433596812652,462.44353385153187,624,17508835,17509018,1.5421505928765262,1.7187739397005877
64,2030138764,0.9519480517158261,72.87581699346406,95.0,0.7063054923850354,3.0020012731460963,0.006442192188831506,-0.0003314999748031432,330.47912302329837,624,22403793,22403946,4.8772713654721365,2.419841692433808
65,2030429334,0.9872641538111668,205.75,22.0,-1.8296850624917766,2.0444050823684012,0.021238659965297665,-0.00678915254548923,675.8735412113832,624,25206613,25206665,4.697936174847327,1.6957232501143655
66,2030807696,1.0442307749046729,202.7843137254902,17.0,-2.2386043703044964,1.2540702470355,-0.0390294864509512,0.02826920493957591,621.1374095300065,624,28737980,28738031,2.4413558582137243,1.912103507215603
67,2030504708,1.0985294136346555,197.76,9.0,-1.3280751572214224,0.8976367907036571,5.3354069338045204e-05,0.00826814834834276,502.8168348315319,624,26115816,26115866,6.1414701389854285,1.1332586954471935
68,2030213589,0.9616197183938093,162.4142857142857,32.0,0.8357897051452495,1.1740505330053996,0.015795630814530254,0.003564350227380283,541.385972942199,624,23185797,23185867,0.016428625621057215,2.838150010571775
69,2029092516,0.9326087006408236,214.3111111111111,14.0,-2.481999707745361,1.2306551212525236,-0.024318555040537263,-0.0072910111171707575,591.504320457594,624,11855689,11855734,5.155043137655683,1.9026364475199942
70,2028935555,0.9566326545817512,208.77083333333334,9.0,-2.4720317691687796,1.431222900275694,-0.008657161699815443,0.026519009121240073,653.9649586369287,624,10226568,10226616,3.9748353816082584,1.0342293764893544
71,2028754699,0.9896341471410379,44.49877750611247,314.0,2.227266403706113,2.0756502495632794,-0.004839036289486872,0.0020649537469131863,348.4108502502859,624,8315439,8315848,5.250956017292106,0.7360160620025061
72,2029423664,0.9052083333954215,238.74468085106383,14.0,-0.4235323373069061,1.617015991972826,-0.0011842168859551654,-0.0024422794683016716,591.997604927947,624,15183774,15183821,0.01010302343719303,1.5796840239329355
73,2030807551,0.8875,256.1025641025641,11.0,1.626607495316009,2.4619403745708475,-0.03547251532998905,-0.0011199512048829918,663.4652956742369,624,28737101,28737140,5.871369247970587,0.5140887440700006
74,2028029516,0.8613636331124739,230.8372093023256,11.0,-1.2611913171415048,2.1349084340488376,-0.0129043215059644,0.018988443698755478,604.7927734991086,624,569632,569675,1.3700611184648803,1.939337323604631
75,2030639431,0.9315217418083246,169.7941176470588,28.0,-1.3280751572214224,1.0431017251464387,0.005351260883159318,-0.006737585188255552,468.8233915910566,624,27209304,27209372,5.165843608750086,2.202144699298547
76,2029997824,0.8552325624366139,210.5,5.0,0.03155747616171389,2.2494731198246583,0.03953341478844148,0.017054449073412976,630.8127018869426,624,20965406,20965448,5.23264583617671,2.2538357950375887
77,2030088978,0.9147435873746872,258.3157894736842,9.0,-2.4720317691687796,2.0885983607442817,-0.06422300771071227,0.0021345978792629036,582.0152537384312,624,21906748,21906786,1.9949266291358367,2.2687235672871
78,2030707755,1.0092105306031411,192.91071428571428,12.0,0.4719175518076396,1.1052847413313105,0.0312173584181693,-0.0061575160999621315,653.7116882136519,624,27887269,27887325,5.447706978473664,1.442635920020294
79,2028347080,0.9179460554696712,74.55416666666666,154.0,-2.6236470890917367,1.1092842062070771,-0.0006317304996789896,0.004639537569379838,423.9131312604034,624,4015328,4015568,3.0951055803937426,1.0640282255843263
80,2030629455,0.9522277242181325,142.81,45.0,-1.0740561208354176,2.5223920515972864,0.00256686739852908,-0.005244436570999684,469.86104963488935,624,27148003,27148103,0.2172184139616929,2.3259590565398716
81,2030870945,0.8938888920678033,224.9090909090909,8.0,1.330742860688325,1.5453650847904714,-0.010605131798423782,0.007742854348785325,649.5148817299233,624,29536645,29536689,0.7662746890679827,0.8331951436759162
82,2031054674,1.0351123588808466,126.31818181818181,36.0,-1.5594444941796817,2.6798503812925496,-0.001952042764301102,-0.003159111434492384,597.7696564398592,624,31552302,31552390,5.208106905368887,2.050950362499956
83,2030675879,0.8331081053695163,274.3333333333333,7.0,0.5721119446115842,2.01679091371619,0.01914109368138671,-0.007560910938623371,728.9840164190463,624,27453310,27453346,4.904980774765971,1.7978622632084331
84,2028088588,0.9702380987859908,247.65853658536585,8.0,-2.787973895865038,1.2805123749385163,-0.007462785076089719,0.024255765696044852,667.6333946823826,624,1067550,1067591,4.49413202186059,2.030311223400436
85,2029078374,0.9330357148178986,193.72727272727272,26.0,0.9403249314248093,2.067630111566319,-0.004581128027889166,-0.008695042339538512,499.3636169293146,624,11764701,11764756,5.723879823621196,0.8748014224503629
86,2028873118,1.0047297228027035,274.5833333333333,9.0,-1.0740561208354176,2.7923712656633604,-0.01620548549387074,-0.05930944589016488,611.2548792193356,624,9584171,9584207,0.3911144181139823,1.3963887698454593
87,2030878169,0.9364457835993135,141.79268292682926,27.0,-0.6457440311880893,0.34642946885212045,0.005438703651272141,0.005231099387379375,563.1590827795226,624,29615538,29615620,5.391457248749497,2.7694854172536174
88,2029275598,0.9223684229348835,142.82978723404256,29.0,2.0564880075776397,0.4264620718019807,-0.015823641386013713,0.007665485002108853,552.6655289623113,624,13729822,13729916,4.71594968202792,2.183112845446226
89,2030995069,0.9005319152740722,212.6086956521739,6.0,0.8357897051452495,2.021479383301993,0.011997283169042052,-0.028746221993109243,676.3060436843019,624,30842124,30842170,4.214168497033176,1.5901912834080618
90,2028463107,0.8615079356564416,177.19354838709677,25.0,2.2065832564578334,2.4241992761821507,-0.027978479107261207,-0.01922806373631499,635.35500332999,624,5416026,5416088,5.1928706589237805,1.384654199086002
91,2030303113,0.975799999833107,101.0241935483871,74.0,-1.7311524857418714,2.313497629701237,0.004815252333605275,-0.0006486099278947778,481.13102515356724,624,23929024,23929148,1.558751216701999,1.34049394523092
92,2029893816,1.2073529365600324,208.16,21.0,2.5919746392680394,3.09120943872437,-0.011286173882107278,-0.03876359696931324,581.8738731632483,624,19939625,19939675,5.848007006542314,1.943712735270504
93,2031075672,0.9783333354526096,246.75,12.0,-0.783732450108392,1.730026428478218,-0.00818636620003378,-0.005406129288909555,600.0650307959055,624,31710701,31710745,4.81218210393456,0.7962804236421829
94,2030045688,1.1946629175309385,120.68181818181819,44.0,2.8708075733449436,2.819814738454381,-0.0149018531723325,-0.027552112251096064,480.31504135780034,624,21465570,21465658,6.171179268055618,2.0238630220964633
95,2029226378,0.8990157474213698,89.65079365079364,75.0,2.5919746392680394,3.1130983890727006,-0.0009519275404703243,-0.0064577878229283075,483.1444297721348,624,13300852,13300978,1.5741140830956208,1.841329406086694
96,2030767457,0.9412500016391278,236.53846153846155,9.0,-2.925807683403587,0.9348061089461912,-0.057370379320838015,0.03870259748372816,648.1314951735469,624,28410496,28410535,2.5981462787183656,0.7086598371756173
97,2029512071,0.9684782641521399,151.7058823529412,28.0,2.6792638700690175,1.5198884846654772,0.003159407943072143,-0.011140954064037948,615.1833020973601,624,16095680,16095748,5.49262776087313,1.1316133456645188
98,2029590162,0.9659090944650498,149.31034482758622,43.0,1.0917177305924053,0.8295174794607753,0.008095505969963435,-0.0016658014962307353,390.2373196994451,624,17129756,17129843,3.9751880326404465,2.5050529080065016
99,2028808044,0.949576269266969,171.70689655172413,26.0,-0.8641170615576786,1.5601667185380081,0.02337883727012833,-0.006385345853927658,519.684401035196,624,9028638,9028696,3.8106504514926107,1.4231897500863622
100,1589015503,0.9503246710284964,155.6184210526316,25.0,-1.5594444941796817,0.668111788618265,-0.012022374513047286,-0.006892154977325165,544.614693299671,489,4532543,4532619,2.556631356860948,2.0316619196735948
101,1588864293,0.8358108147576049,277.52777777777777,13.0,-0.783732450108392,1.445660657085727,0.001446034862134901,0.01842116370676009,506.3077663969702,489,3065877,3065913,2.490891861884253,0.4321846489091042
102,1590252165,1.0680555510852072,277.7142857142857,8.0,-2.8611648966900827,1.7511441839657245,-0.07465898101097426,0.032020958721739955,561.8477588381292,489,16238647,16238682,4.832921306914181,1.9345236955525407
103,1589911545,0.951576579932694,117.39090909090909,66.0,0.6883628898909048,2.203854589560375,-0.0060964659570266685,-0.002645034884382827,488.57537509114655,489,13038725,13038835,5.252207179442317,0.8927999711306599
104,1590368032,0.7659090969598654,328.65625,14.0,2.227266403706113,2.2584386063302677,-0.06467144563187993,0.01269927440789139,597.0108702266233,489,17270545,17270577,4.548281862881678,2.706911547817128
105,1589580296,0.9459876578163218,165.075,40.0,2.227266403706113,1.4081898472874552,0.011320867799011569,-0.00030518109709135044,563.1979906624756,489,9918844,9918924,4.043825600516368,0.7648479972157195
106,1590991104,1.0178571410325108,227.39583333333334,11.0,-1.691960897276256,2.9265522650337634,0.02056881193318254,-0.032860570653743267,567.5976458835079,489,23370237,23370285,1.7100121901515475,2.292655389991765
107,1590540815,0.8787500036880374,157.60759493670886,33.0,-3.111978997898648,0.8260877544801618,-0.02680860651141754,0.00551899323790759,544.8727674688046,489,18737174,18737253,4.461185001576378,1.2729325311998456
108,1589449289,1.2075925913121965,88.61194029850746,91.0,0.3678741436670134,1.7874201427470617,0.01827804970312316,-4.876085137839823e-05,407.7153420238706,489,8626405,8626539,3.904456856368761,0.4334281482535735
109,1589316255,0.8133458631827419,83.28787878787878,68.0,-0.11627272615819313,2.262493218523342,0.020240160376567017,-0.0008382636105521298,390.13789737790734,489,7488963,7489095,4.309183632120649,2.9076256747629947
110,1590974342,1.0065789463227255,188.28571428571428,18.0,2.0149921045175643,1.9004450609393386,-0.006935439450027773,0.008697232929204737,538.5722819640832,489,23240165,23240221,4.388863272011763,0.3333179799752997
111,1591567910,0.8491071425378323,174.74545454545455,9.0,3.1329358276270387,1.5926702733674385,-0.04125125029217017,-0.0049467462954983525,607.7332383687614,489,29543855,29543910,2.457647885322048,2.3408664830057972
112,1588727374,0.9488095250867662,248.609756097561,7.0,0.3678741436670134,1.0318469986137588,0.050443037903597054,0.015919706045668006,667.6486321868529,489,1774426,1774467,2.2130268535427597,1.3920125734885536
113,1591627591,0.9466216233936516,119.75510204081633,83.0,0.10236668236343809,1.7989221655633532,0.015142021039084949,0.004119695879574451,468.53337321946253,489,30013391,30013538,5.0707729383664875,1.5390812480234706
114,1590058147,0.8999999976820416,281.2,12.0,0.9940990834966607,2.157774465760919,0.05519167428305505,-0.02736694277162382,668.7386075654458,489,14460424,14460459,2.7617843934626727,1.177524871079921
115,1591250796,0.9371794869120305,141.25974025974025,22.0,1.8071578902488317,2.547089910693186,0.008167283213839754,-0.022024858903719132,582.4741090896146,489,26344799,26344876,2.7242901146926064,1.232000751019119
116,1589915936,1.017361116906007,164.42253521126761,23.0,-2.0950317024722023,0.6222028999,0.011701070153963164,0.014850920877521285,522.5970952038415,489,13091621,13091692,2.1121937386045024,2.242556058684043
117,1590853187,1.209051727734763,90.47826086956522,64.0,-0.8641170615576786,1.8581194472724767,0.016982745585459473,-0.008242167776404465,445.76728168503973,489,22036382,22036497,5.930541272128618,2.495756393833358
118,1590398363,0.9673076910086167,251.0,9.0,-2.481999707745361,0.9355621655060635,-0.06262192172057693,7.868409174585791e-05,703.301284632546,489,17542774,17542812,4.543414829521631,2.0039844827739706
119,1589243066,1.3878571528763999,119.42307692307692,51.0,-2.0950317024722023,1.660766307734214,-0.00037061245090925534,-0.014187215015701792,508.66155609694107,489,6830533,6830637,6.133997475901873,1.0360648043085185
120,1589774553,2.7578767025715685,131.23611111111111,25.0,0.10236668236343809,1.1720217506777,0.008090603109452456,-0.0010488423043478715,604.679276928871,489,11740545,11740617,0.184579446189104,1.6553975162521526
121,1588835630,0.9808823489675335,215.7,17.0,0.3678741436670134,1.1057408960140065,0.006768626974360443,0.03700290368881254,541.785896171172,489,2853955,2854005,1.251310171188414,0.8002717213248719
122,1590981515,0.9041666689294355,107.01869158878505,60.0,-0.4235323373069061,0.7192710503707934,0.014991902877156715,0.002022132331594245,477.41071223333495,489,23286249,23286356,2.3567930533649037,1.5182648728971893
123,1589224618,0.9681250050663948,158.35443037974684,23.0,-2.027665945162675,2.0979563018267346,0.0019222361969985747,-0.011321640243621289,665.821588571289,489,6603188,6603267,5.263501108896954,2.3224692246866994
124,1590367459,0.8775423729823808,191.05172413793105,12.0,-2.4720317691687796,1.719711579486513,0.006709191853815539,-0.017149251186575332,610.863547048004,489,17268634,17268692,2.028928158807455,2.199641256159282
125,1590588246,0.8590000029404958,142.6081081081081,16.0,-2.481999707745361,1.0505378044635079,-0.011559354222018276,-0.0016693935782925364,589.955872455385,489,19189519,19189593,2.9838498353796785,1.0359660958219097
126,1591545346,0.9871621617191547,142.57534246575344,29.0,-2.189517625535062,0.7783759286556191,-0.006815845592586387,0.02613075400745345,538.2892763266041,489,29354007,29354080,1.784543427796757,2.229790873620248
127,1589976626,0.9673423423423423,115.84545454545454,58.0,0.03155747616171389,2.1973548413910753,0.007311202081668513,-0.0037225413961796167,469.96977503490973,489,13807022,13807132,0.03189678993218853,0.5968375033468365
128,1590310824,0.9437500021109978,200.0,6.0,0.5584700039860437,0.9171199953182549,0.00022544070864482596,-0.0025608972245074464,646.8773445364029,489,16812518,16812565,0.6827560932003718,2.492777403728842
129,1591486670,1.0706521742369817,223.35555555555555,16.0,-2.5319890134956076,0.3252083744291785,-0.03537031293490663,0.0342588040741618,478.640005517949,489,28876081,28876126,4.973598828777632,1.0883350013949888
130,1590860102,0.9693925259547813,206.0188679245283,30.0,2.227266403706113,1.585918195067854,-0.020046223786251642,0.004553028648617981,663.0518339103563,489,22152384,22152490,2.7982764811846024,0.882741261256204
131,1588888462,1.0425000061591467,181.15254237288136,21.0,1.626607495316009,2.444502403923254,0.02148298499799856,-0.024915612111099425,578.7077030559306,489,3300505,3300564,0.3038661243066245,1.6812766473079102
132,1589240058,0.8773809590983013,182.40322580645162,11.0,-0.41212198700093106,0.8628966976203993,0.006833350292650309,0.0005825494856278054,579.3971604426728,489,6758546,6758608,4.763825229790938,1.1339401562123024
133,1589282435,0.917857152162766,222.60416666666666,11.0,-0.1577801434859551,2.754784821181163,0.03946915025854886,-0.028728601741376304,555.968025206561,489,7202800,7202848,4.936055474957679,2.846797947785471
134,1590601259,0.8458333345750968,176.16949152542372,16.0,1.3876647309211845,0.5616628363449027,0.011335987739939919,0.041223293124750204,593.5374774639233,489,19392212,19392271,3.921564824572878,2.3267512857013926
135,1588920608,0.934558826553471,162.88059701492537,13.0,0.4719175518076396,2.0947442872341697,0.0031786948423339714,-0.014899092275664428,663.4614147504635,489,3613870,3613937,4.602121544789108,1.1426466077314674
136,1589240178,0.9739539748579887,50.142857142857146,182.0,-2.8941036101979236,2.306974898368549,-0.003640494390904402,-0.0015787511795265926,372.99813322577904,489,6759030,6759268,2.743410433507775,0.504988323851906
137,1589475259,0.8799586752968386,134.16666666666666,47.0,2.2065832564578334,0.6360460619524467,-0.015322575939923503,0.008019480973811369,520.0402330300993,489,8843936,8844056,5.222493494845228,2.103881859748585
138,1589327618,1.0831395359926446,231.66666666666666,7.0,-2.925807683403587,1.6766182822040117,-0.017124391117756037,-0.017311842203074284,652.2981441794849,489,7582463,7582505,2.1682399032779394,1.4775117154753254
